INDICATOR_SEQ,PARENT_SEQ,AGENCY_NAME,INDICATOR_NAME,DESCRIPTION,CATEGORY,FREQUENCY,DESIRED_CHANGE,INDICATOR_UNIT,DECIMAL_PLACES,PERIOD_YEAR,PERIOD_MONTH,YTD_TARGET,YTD_ACTUAL,MONTHLY_TARGET,MONTHLY_ACTUAL
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,6,3.31,2.89,3.31,2.98
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,7,3.31,2.93,3.31,3.15
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,8,3.31,3.02,3.31,3.67
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,9,3.31,2.95,3.31,2.12
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,10,3.31,2.9,3.31,2.46
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,11,3.31,2.85,3.31,2.52
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2016,12,3.31,2.99,3.31,3.44
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,1,3.27,3.48,3.27,3.48
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,2,3.27,3.72,3.27,3.81
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,3,3.27,3.74,3.27,3.62
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,4,3.27,3.95,3.27,3.29
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,5,3.27,3.4,3.27,2.19
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,6,3.27,3.44,3.27,3.48
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,7,3.27,3.77,3.27,5.8
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,8,3.27,3.99,3.27,4.73
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,9,3.27,3.8,3.27,2.68
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,10,3.27,3.74,3.27,3.7
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,11,3.27,3.82,3.27,3.37
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2017,12,3.27,3.49,3.27,2.75
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2018,1,3.3,4.24,3.3,4.24
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2018,2,3.3,3.56,3.3,2.62
20419,0,Long Island Rail Road,Employee Lost Time and Restricted Duty Rate,"Lags. An employee lost time injury or illness is one that prevents an employee from returning to work for at least one full shift. The rate is injuries and illnesses per 200,000 worker hours. ",Safety Indicators,M,D,-,2,2018,3,3.3,2.83,3.3,2.36
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,1,3.91,5.09,3.91,5.09
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,2,3.91,5.55,3.91,6.05
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,3,3.91,5.47,3.91,5.32
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,4,3.91,5.87,3.91,7.02
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,5,3.91,5.73,3.91,5.2
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,6,3.91,5.97,3.91,7.08
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,7,3.91,5.98,3.91,6.05
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,8,3.91,6.15,3.91,7.28
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,9,3.91,6.21,3.91,6.7
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,10,3.91,6.16,3.91,5.68
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,11,3.91,6.29,3.91,7.77
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2008,12,3.91,6.3,3.91,6.37
20420,0,Long Island Rail Road,Reportable Customer Injury Rate,"Lags. An injury to a customer, as a result of an incident within/on railroad property, that meets FRA Reporting criteria. Included are injuries that result from an assault or crime. The rate is injuries per million customers. The goal is based on a 5% reduction of the average prior three year actuals.",Safety Indicators,M,D,-,2,2009,1,5.43,7.38,5.43,7.38
